PROJECT_NAME,LATITUDE,LONGITUDE
ST MICHAEL REGENCY,1.327917246,103.86386170000002
ST MICHAEL'S CONDOMINIUM,1.326297385,103.8625578
ST MICHAEL'S PLACE,1.3250814340000001,103.8651432
ST NICHOLAS VIEW,1.373009589,103.8326655
ST PATRICK'S COURT,1.3082990559999998,103.9122179
ST PATRICK'S LOFT,1.308496085,103.9134433
ST PATRICK'S RESIDENCES,1.307495,103.9148412
ST PATRICK'S ROW,1.30738918,103.9132223
ST REGIS RESIDENCES SINGAPORE,1.305357822,103.82624709999999
ST THOMAS SUITES,1.298415925,103.8358075
STADIA,1.355610248,103.87591809999999
STARLIGHT SUITES,1.293715641,103.83727840000002
STARS OF KOVAN,1.3613768609999999,103.88733549999999
STARVILLE,1.328131427,103.9117504
STELLAR RV,1.295095119,103.8285175
STEVEN'S COURT,1.319650233,103.82583659999999
STEVENS LOFT,1.317798535,103.8265445
STEVENS SUITES,1.315487809,103.8256676
STILL MANSIONS,1.308723024,103.9087395
STILLZ RESIDENCE,1.31628054,103.9049876
STIRLING RESIDENCES,1.291660144,103.80509559999999
STRAITS GARDENS,1.4577250019999999,103.8380008
STRAITS RESIDENCES,1.3136071520000001,103.90452509999999
STRATA,1.317389245,103.84492709999999
STRATFORD COURT,1.32850366,103.9513678
STRATTON GREEN,1.3823827530000001,103.8659228
STRATTON PARK,1.3798305819999999,103.8672774
STRATUM,1.379486595,103.9431708
STUDIO 3,1.29570694,103.8275288
STUDIO8,1.311113851,103.8730372
STUDIOS @ MARNE,1.31291374,103.8569071
STUDIOS@TEMBELING,1.308132325,103.9049453
STURDEE RESIDENCES,1.312921741,103.8590328
SUFFOLK PREMIER,1.31419087,103.84460109999999
SUI GENERIS,1.316253401,103.8344688
SUITES 123,1.3151397329999999,103.8534681
SUITES 28,1.312684287,103.8859482
SUITES @ AMBER,1.3002744590000002,103.9000926
SUITES @ EASTCOAST,1.314492728,103.93240990000001
SUITES @ EUNOS,1.320563924,103.9057791
SUITES @ GUILLEMARD,1.312616038,103.89175990000001
SUITES @ KOVAN,1.3620880130000002,103.88685
SUITES @ NEWTON,1.316402923,103.8416672
SUITES @ OWEN,1.314080179,103.8529318
SUITES @ PAYA LEBAR,1.350433336,103.8800547
SUITES @ SHREWSBURY,1.318207329,103.8488985
SUITES @ SIMS,1.315748522,103.8871875
SUITES @ SURREY,1.315957496,103.8418532
SUITES @ TOPAZ,1.328676167,103.8651092
SUITES AT BUKIT TIMAH,1.340538848,103.7736395
SUITES AT ORCHARD,1.300464665,103.8459319
SUITES DE LAUREL,1.3393043740000001,103.7799637
SUITES TWENTY-TWO,1.316871208,103.9078646
SUITES@ KATONG,1.307790772,103.8955277
SUITES@BRADDELL,1.3434952059999998,103.8686341
SUITES@CHANGI,1.317036845,103.9047667
SUMMER GARDENS,1.330760265,103.9506807
SUMMER GREEN,1.326949952,103.8497662
SUMMER GROVE,1.35216861,103.875403
SUMMER PLACE,1.3569146680000002,103.8689211
SUMMER SCENT,1.3658138969999998,103.8822735
SUMMER VIEW,1.31170645,103.87846429999999
SUMMER VILLAS,1.387071561,103.8779439
SUMMERDALE,1.3423559719999998,103.7119952
SUMMERHILL,1.359149741,103.76590970000001
SUMMERLEA GREEN,1.3356719540000002,103.7706907
SUMMIT VILLE,1.359657497,103.75734870000001
SUNBIRD PARK,1.337495369,103.957252
SUNBIRD VIEW,1.339494626,103.95613890000001
SUNCOTTAGES,1.372056353,103.7689642
SUNFLOWER COURT,1.310592797,103.8764063
SUNFLOWER GRANDEUR,1.316077717,103.89049720000001
SUNFLOWER LODGE,1.313658972,103.8879055
SUNFLOWER RESIDENCE,1.312418385,103.8872184
SUNFLOWER VIEW,1.312853744,103.88833509999999
SUNGLADE,1.34856426,103.8711314
SUNGROVE,1.312581083,103.7560958
SUNHAVEN,1.3480410319999998,103.9618747
SUNNY GROVE,1.315571175,103.8893458
SUNNY LODGE,1.324394907,103.90696120000001
SUNNY PALMS,1.317644402,103.91084090000001
SUNNY PARC,1.313392108,103.91474559999999
SUNNYVALE RESIDENCES,1.3133609590000002,103.9152933
SUNRISE GARDENS,1.389951654,103.8572592
SUNRISE VILLA,1.387736749,103.85726109999999
SUNSET LODGE,1.324220516,103.76562740000001
SUNSHINE GROVE,1.346142519,103.87390909999999
SUNSHINE LOFT,1.310987301,103.9080103
SUNSHINE MANSIONS,1.314874851,103.90780550000001
SUNSHINE PLAZA,1.300394338,103.8508923
SUNSHINE REGENCY,1.311486549,103.9054277
SUNSHINE RESIDENCE,1.3129915540000001,103.9098978
SUNVILLE,1.326868826,103.8640599
SURIN GARDENS,1.353736245,103.8799143
SURIN GROVE,1.355485992,103.882013
SURIN VILLAS,1.354759587,103.87983919999999
SUTTON PLACE,1.31304066,103.80537679999999
SWISS CLUB PARK,1.336486539,103.79095629999999
SWISS VALLEY,1.340328675,103.7905944
SYLVAN LODGE,1.312669247,103.79806909999999
SYMPHONY HEIGHTS,1.356202549,103.7665321
SYMPHONY SUITES,1.435147253,103.84436099999999
TAI HWAN GARDEN,1.35730646,103.8611377
TAI HWAN PARK,1.3554088869999998,103.8600797
TAI KENG GARDENS,1.348125876,103.8842267
TAI KENG VILLAS,1.3472740440000002,103.8816377
TAI PENG GARDENS,1.362506947,103.8887221
TAIPAN GRAND,1.3116155870000001,103.9334754
TAIPAN JADE,1.310044312,103.89399809999999
TAIPAN REGENCY,1.307174427,103.89912120000001
TAN TONG MENG TOWER,1.32775788,103.8416562
TANAH MERAH GREEN,1.329944032,103.9439672
TANAH MERAH PARK,1.359796541,103.975831
TANAMERA CREST,1.3325160740000002,103.94221479999999
TANGERINE GROVE,1.350114325,103.8807083
TANGLIN HILL CONDOMINIUM,1.3020217490000001,103.8175468
TANGLIN PARK,1.29973536,103.8161319
TANGLIN REGENCY,1.292017487,103.8162923
TANGLIN RESIDENCES,1.306352046,103.8236974
TANGLIN VIEW,1.291917587,103.817805
TANJONG RIA CONDOMINIUM,1.296781942,103.8745107
TANQUEELAN SUITES,1.29830528,103.85665340000001
TECK GUAN VILLE,1.313924992,103.9383683
TEDGE,1.3180761509999999,103.9088063
TELOK KURAU LODGE,1.316380458,103.9099277
TEMBELING COURT,1.311868826,103.901526
TEMBELING GROVE,1.307558719,103.9046368
TEMBELING MANSIONS,1.308001437,103.9043149
TEMBELING RESIDENCE,1.3073358,103.9047979
TEN @ SUFFOLK,1.314582073,103.8444703
TERESA 8,1.276533255,103.82582120000001
TERESA VILLAS,1.276346222,103.8251263
TERESA VILLE,1.276458268,103.824199
TERRASSE,1.368734631,103.87815490000001
TERRENE AT BUKIT TIMAH,1.34137425,103.7708104
TESSA LODGE,1.302827589,103.89832259999999
THE ABERDEEN,1.325557866,103.86551870000001
THE ABODE AT DEVONSHIRE,1.297636558,103.8376933
THE ACACIAS,1.344535391,103.86862629999999
THE ADARA,1.306441261,103.9077468
THE ADDITION,1.3307721959999999,103.8672353
THE ALCOVE,1.3144629840000002,103.8840122
THE ALPS RESIDENCES,1.3551439930000002,103.9295782
THE AMARELLE,1.313283974,103.8923871
THE AMBIENCE,1.415796131,103.903765
THE AMBRA,1.316957188,103.91263790000001
THE AMBROSIA,1.310376389,103.9168104
THE AMERY,1.312057071,103.9083521
THE AMORE,1.399126203,103.91266879999999
THE AMSTON,1.3570427969999999,103.76047340000001
THE ANCHORAGE,1.289422226,103.8048124
THE ANSLEY,1.323294896,103.84877990000001
THE ANTARES,1.325404477,103.8832978
THE ARC AT DRAYCOTT,1.309234555,103.8309189
THE ARCADIA,1.33375412,103.8104578
THE ARECA,1.338922015,103.88444190000001
THE ARIEL,1.315912754,103.90298270000001
THE ARISTO @ AMBER,1.300243456,103.9008236
THE ARIZON,1.313757983,103.88658530000001
THE ARMADALE,1.318725191,103.84020809999998
THE ARRIS,1.275464338,103.8415995
THE ARTE,1.328269625,103.8423625
THE ASANA,1.321949597,103.81098309999999
THE ASTERIA,1.3071997020000001,103.9111621
THE ASTON,1.2959237129999999,103.8298684
THE ATRIA AT MEYER,1.296678477,103.8891896
THE AVENIR,1.294507419,103.83672059999999
THE AXIS,1.324651492,103.849958
THE AZURE,1.251708356,103.84783409999999
THE AZZURO,1.317208323,103.91378909999999
THE BALE,1.314983554,103.9065376
THE BALMORAL,1.315189149,103.82827850000001
THE BALMORAL SPRING,1.315519991,103.8342992
THE BAYCOURT,1.315594564,103.9414235
THE BAYSHORE,1.312907628,103.93906390000001
THE BEACON,1.275834442,103.8405157
THE BEACON EDGE,1.307126027,103.9049494
THE BEAUMONT,1.299254817,103.8362134
THE BECCAGAYLE,1.309633572,103.90946059999999
THE BELLEFORTE,1.327213885,103.8451306
THE BELVEDERE,1.297176845,103.8875181
THE BENTLY RESIDENCES@KOVAN,1.35799834,103.88023100000001
THE BERTH BY THE COVE,1.249617964,103.84628470000001
THE BEVERLY,1.339024499,103.76714799999999
THE BLOSSOMVALE,1.337261257,103.7824053
THE BOTANIC ON LLOYD,1.2967830059999998,103.8395265
THE BOUTIQ,1.296649862,103.8387638
THE BROOKS I,1.404852395,103.819476
THE BROOKS II,1.403935893,103.81882009999998
THE BROWNSTONE,1.445573302,103.82730059999999
THE CALLISTA,1.3276809090000001,103.8628628
THE CALROSE,1.382392193,103.83692540000001
THE CALYPSO,1.3151554109999999,103.94336340000001
THE CANOPY,1.4243494769999998,103.84823
THE CAPE,1.300477559,103.90120870000001
THE CAPRI,1.3183778,103.82603590000001
THE CARPMAELINA,1.312742043,103.8980274
THE CASCADIA,1.333196364,103.7871944
THE CASSANDRA,1.276592953,103.79304040000001
THE CENTRIO,1.325315243,103.8461194
THE CENTRIS,1.339374386,103.70533309999999
THE CHAMPAGNE,1.31822145,103.9106304
THE CHANCERY RESIDENCE,1.323303519,103.8382859
THE CHUAN,1.34976715,103.8604108
THE CITRINE,1.327318926,103.8433327
THE CITRON RESIDENCES,1.312574198,103.8572133
THE CLAYMORE,1.308512516,103.83130770000001
THE CLEARWATER,1.337409693,103.934206
THE CLEMENT CANOPY,1.30686726,103.7684491
THE CLEMENTVALE,1.307689443,103.7643793
THE CLIFT,1.27940951,103.8473465
THE COAST AT SENTOSA COVE,1.245498258,103.8437327
THE CORNWALL,1.312262997,103.80052309999999
THE COSMOPOLITAN,1.295738638,103.83227640000001
THE COTZ,1.313343931,103.91079690000001
THE COURTYARD,1.3637659469999999,103.8866767
THE CREEK @ BUKIT,1.339462807,103.7697395
THE CREST,1.292994776,103.8198821
THE CRISTALLO,1.312739218,103.9116329
THE CRITERION,1.418170608,103.8456698
THE DAFFODIL,1.31605576,103.9456506
THE DAIRY FARM,1.364927695,103.76977509999999
THE DEW,1.346433281,103.7560284
THE DIAMOND,1.312984264,103.8761812
THE DOMAIN,1.31209308,103.9244347
THE DRAYCOTT,1.311332265,103.83135809999999
THE EASTSIDE,1.3055767459999998,103.9056889
THE EBONY,1.320384172,103.90848129999999
THE EDEN AT TAMPINES,1.355532797,103.95964980000001
THE EDGE ON CAIRNHILL,1.30885293,103.83699990000001
THE EDGEWATER,1.380255866,103.9647077
THE ELEGANCE @ CHANGI,1.3162818090000001,103.9036978
THE ELEMENT @ STEVENS,1.318095297,103.8260907
THE ELYSIA,1.3266789620000001,103.8619281
THE ENCLAVE . HOLLAND,1.312177225,103.7990281
THE EQUATORIAL,1.3200693079999999,103.8248444
THE ESPARIS,1.36937394,103.959673
THE ESPIRA,1.3122385970000001,103.914648
THE ESSENCE,1.4035519419999998,103.81726479999999
THE ESTA,1.302251585,103.8999474
THE ESTIVA,1.287842161,103.7783593
THE ESTUARY,1.4108410269999998,103.8313933
THE FERNHILL,1.314369547,103.82588359999998
THE FLORAVALE,1.3509621090000001,103.6966262
THE FLORENCE RESIDENCES,1.3668831209999999,103.8865527
THE FLORENTINE,1.3662893280000001,103.88588299999999
THE FLORIDA,1.3737910230000001,103.90060279999999
THE FOLIAGE,1.2909453770000001,103.7741874
THE FORD @ HOLLAND,1.313542807,103.7937162
THE FORESTA @ MOUNT FABER,1.270591979,103.8139272
THE GALE,1.358778529,103.96711490000001
THE GARDEN RESIDENCES,1.365828581,103.8703775
THE GARDENS AT BISHAN,1.364310357,103.83163409999999
THE GARDENS AT GERALD,1.385506285,103.8773768
THE GAZANIA,1.34519806,103.8788514
THE GERANIUM,1.3131092640000002,103.904439
THE GLACIER,1.314136626,103.9073357
THE GLADES,1.327167789,103.9485401
THE GLYNDEBOURNE,1.322201279,103.8234477
THE GRANDHILL,1.281610232,103.78485570000001
THE GRANDIFLORA,1.312671535,103.91379640000001
THE GRANGE,1.301467156,103.82402359999999
THE GREENWICH,1.387195566,103.8696093
THE GREENWOOD,1.33629366,103.8054123
THE HACIENDA,1.3142824309999999,103.9268979
THE HELICONIA,1.3265872570000001,103.9090476
THE HERMITAGE,1.314593244,103.8369015
THE HILLFORD,1.3442816180000001,103.7696755
THE HILLIER,1.363363619,103.76433730000001
THE HILLOFT,1.3591894009999999,103.75744509999998
THE HILLSIDE,1.352425095,103.7678312
THE HOLLAND COLLECTION,1.309009064,103.8078098
THE HORIZON,1.2944363970000001,103.82666400000001
THE HYDE,1.3145243770000001,103.8310239
THE IMPERIAL,1.2949733970000001,103.8425846
THE INFINITI,1.319285199,103.755409
THE INFLORA,1.3563515,103.9664861
THE INGLEWOOD,1.361090474,103.83011409999999
THE INSPIRA,1.29188699,103.8389423
THE INTERLACE,1.282649167,103.8031898
THE INTERWEAVE,1.325438243,103.8532407
THE IVERIA,1.295270759,103.8385652
THE JADE,1.348869528,103.7489203
THE JOVELL,1.3576240030000002,103.9667195
THE LADYHILL,1.310314238,103.82492090000001
THE LAKEFRONT RESIDENCES,1.343122775,103.71921490000001
THE LAKESHORE,1.345862464,103.72285040000001
THE LANAI,1.356043752,103.76150190000001
THE LATTIZ,1.324200042,103.9063295
THE LAURELS,1.304793899,103.83770179999999
THE LEGACY,1.321083268,103.8226526
THE LEGEND,1.318486283,103.8293958
THE LENOX,1.31839066,103.91133620000001
THE LEVELZ,1.313588612,103.804897
THE LIGHT @ CAIRNHILL,1.306389187,103.83831059999999
THE LILIUM,1.3456616959999999,103.8809223
THE LINC,1.3145935359999998,103.8425568
THE LINCOLN MODERN,1.315323251,103.84306550000001
THE LINCOLN RESIDENCES,1.315381677,103.8424066
THE LINE @ TANJONG RHU,1.2982755129999999,103.8846512
THE LINEAR,1.37518963,103.7628806
THE LOFT,1.3069963690000002,103.8222292
THE LUCENT,1.31102353,103.916172
THE LUMOS,1.29906152,103.83207840000001
THE LUSH,1.3090673879999999,103.90504770000001
THE LUXURIE,1.3891044280000002,103.8963745
THE M,1.297633947,103.855999
THE MADEIRA,1.357428686,103.7496952
THE MAKENA,1.297236082,103.8945724
THE MARBELLA,1.314631213,103.7784099
THE MARQ ON PATERSON HILL,1.300513559,103.8287256
THE MARQUE @ IRRAWADDY,1.325859497,103.8459872
THE MAYFAIR,1.345709499,103.7334571
THE MAYLEA,1.280791689,103.7856118
THE MEDLEY,1.317094642,103.9111983
THE MERASAGA,1.3116506140000002,103.79754820000001
THE MERCURY,1.296129543,103.8272287
THE MERLOT,1.314267804,103.84633690000001
THE METROPOLITAN CONDOMINIUM,1.290394066,103.8159109
THE METZ,1.299338348,103.83704279999999
THE MEYERISE,1.296739042,103.8927666
THE MEZZO,1.320532665,103.85253730000001
THE MIDAS,1.312871427,103.8860986
THE MILTONIA RESIDENCES,1.417089646,103.8481678
THE MINT RESIDENCES,1.31484467,103.9049317
THE MINTON,1.35215604,103.8816636
THE MKZ,1.306543232,103.84658929999999
THE MONTAGE,1.310656943,103.91226540000001
THE MONTANA,1.296225428,103.82914170000001
THE MORNING DEW,1.398427717,103.87147370000001
THE MORNING GLORY,1.3568149109999998,103.8767388
THE MORNINGSIDE,1.29540794,103.8359485
THE MORNINGTON,1.326200607,103.8640085
THE MORRIS RESIDENCES,1.349168959,103.8841762
THE NAUTICAL,1.443085624,103.8247235
THE NAVIAN,1.327882672,103.90634920000001
THE NCLAVE,1.310768131,103.9149747
THE NEXUS,1.3340633640000001,103.78661690000001
THE OCEANFRONT @ SENTOSA COVE,1.243923596,103.84225570000001
THE OCTET,1.312076557,103.88355
THE OLIV,1.31492486,103.8314461
THE ORANGE GROVE,1.313670429,103.8265291
THE ORCHARD RESIDENCES,1.30401058,103.8320176
THE ORIENT,1.281084259,103.78376
THE PALETTE,1.369993838,103.9447305
THE PALLADIUM,1.3034067459999998,103.90384859999999
THE PANORAMA,1.3756522169999998,103.8346493
THE PARC CONDOMINIUM,1.310575002,103.7618365
THE PARK VALE,1.330113503,103.81159759999998
THE PATERSON,1.300320175,103.830647
THE PATERSON EDGE,1.302255123,103.8293502
THE PEAK,1.280264833,103.7932689
THE PEAK @ CAIRNHILL I,1.30819289,103.8383753
THE PEAK @ CAIRNHILL II,1.308125039,103.8379429
THE PEAK@BALMEG,1.282947952,103.7836934
THE PEARL @ MOUNT FABER,1.270763544,103.824479
THE PETALS,1.3534676959999998,103.7608616
THE PIER AT ROBERTSON,1.2914737170000001,103.84064129999999
THE POIZ RESIDENCES,1.331450866,103.86837170000001
THE PRINCETON,1.316639721,103.832732
THE PROMENADE@PELIKAT,1.355303945,103.8878553
THE PROMINENCE,1.310609368,103.89761440000001
THE PROMONT,1.3077080509999999,103.8379666
THE QUARTZ,1.3808074819999998,103.893835
THE QUINN,1.3440183209999998,103.87302159999999
THE QUINTET,1.39895107,103.7508497
THE RAINFOREST,1.383796239,103.7488577
THE RAINTREE,1.348726041,103.7742641
THE RAMFORD,1.311129797,103.90489670000001
THE RED HOUSE,1.305380641,103.9035344
THE REGALIA,1.295252276,103.83688259999998
THE REGENCY AT TIONG BAHRU,1.2818823670000001,103.8306631
THE RESIDENCES AT BARKER,1.320882341,103.8341317
THE RICHMOND,1.324982223,103.8644825
THE RISE @ OXLEY - RESIDENCES,1.2973786059999999,103.8432223
THE RIVERINA,1.37944931,103.9456402
THE RIVERINE BY THE PARK,1.30954612,103.8690807
THE RIVERVALE,1.380485815,103.8981837
THE ROCHESTER RESIDENCES,1.305291238,103.7883819
THE SAIL @ MARINA BAY,1.280978571,103.8527216
THE SANCTUARY @ GEYLANG,1.313475349,103.88645240000001
THE SANTORINI,1.3520878509999998,103.92793
THE SCALA,1.3509693969999998,103.8653585
THE SCENIC @ BRADDELL,1.343415485,103.86884079999999
THE SCOTTS TOWER,1.310008063,103.8354769
THE SEA VIEW,1.3017182109999998,103.90219350000001
THE SEAFRONT ON MEYER,1.296888059,103.8883161
THE SEAWIND,1.310806411,103.91414259999999
THE SENSORIA,1.43716281,103.8249335
THE SERENADE @ HOLLAND,1.318518939,103.77988540000001
THE SERENNIA,1.3113190129999999,103.9062256
THE SERENNO,1.3103673120000001,103.89772420000001
THE SHAUGHNESSY,1.4168662280000002,103.8466207
THE SHELFORD,1.325596789,103.8112956
THE SHORE RESIDENCES,1.303183952,103.90159279999999
THE SHORELINE RESIDENCES I,1.46033155,103.83999240000001
THE SHORELINE RESIDENCES II,1.460439125,103.8402255
THE SIENA,1.320884884,103.81163259999998
THE SIERRA,1.318123008,103.7803103
THE SILVER FIR,1.312622053,103.8949108
THE SILVER SPURZ,1.359963649,103.8731316
THE SIXTH AVENUE RESIDENCES,1.326979707,103.7927532
THE SKYWOODS,1.365303115,103.7715244
THE SOLITAIRE,1.3149676270000001,103.82708259999998
THE SORRENTO,1.2956764029999999,103.7661052
THE SOUND,1.309976078,103.9147935
THE SOVEREIGN,1.2969117159999999,103.89338559999999
THE SPECTRUM,1.291613446,103.7686861
THE SPINNAKER,1.31404559,103.84398929999999
THE SPRINGBLOOM,1.3510045,103.8632958
THE SPRINGFIELD,1.332295278,103.94958879999999
THE SPRINGS,1.319052288,103.84664659999999
THE SPRINGSIDE,1.4044411389999998,103.8205223
THE STELLAR,1.293719915,103.7678505
THE STERLING,1.335580027,103.7820415
THE SUITES AT CENTRAL,1.2985262640000002,103.8368792
THE SUMMIT,1.316388802,103.9410869
THE SUNFLOWER,1.313389964,103.88534859999999
THE SUNNIDORA,1.316759684,103.9096214
THE SUNNY SPRING,1.312630152,103.88942850000001
THE SUNNYDALE,1.348775076,103.86752390000001
THE SUNSHINE,1.3462581219999998,103.8719895
THE TAIPAN,1.312321538,103.9348906
THE TAMPINES TRILLIANT,1.3593519019999998,103.9400262
THE TANAMERA,1.326785493,103.9428653
THE TAPESTRY,1.353631306,103.9287166
THE TATE RESIDENCES,1.308229613,103.830477
THE TEMBUSU,1.361706128,103.8898505
THE TENERIFFE,1.326754472,103.79079279999999
THE TENNERY,1.38030005,103.7601748
THE TERRACE,1.401134695,103.9163304
THE TESSARINA,1.3325115509999998,103.78970699999999
THE THOMSON DUPLEX,1.324076361,103.8410143
THE TIER,1.323034104,103.8510142
THE TOMLINSON,1.3043941270000001,103.8260761
THE TOP RESIDENCE,1.365876801,103.8829482
THE TOPIARY,1.3883807080000001,103.87210809999999
THE TRE VER,1.337013172,103.86486690000001
THE TREELINE,1.317614585,103.91364990000001
THE TRESOR,1.32387177,103.80696879999999
THE TREVOSE,1.322978752,103.825385
THE TRILINQ,1.3186510390000001,103.7617738
THE TRILLIUM,1.294311382,103.8327728
THE TRIZON,1.316845188,103.7779878
THE TROPICA,1.348152628,103.9274767
THE TRUMPS,1.320165802,103.9135217
THE TWINS,1.314763954,103.834539
THE URBANITE,1.313485438,103.8483574
THE VALES,1.396943618,103.8939009
THE VANDERLINT,1.30803956,103.9007961
THE VENUE RESIDENCES,1.328734447,103.8692233
THE VERANDAH RESIDENCES,1.279466521,103.7848916
THE VERMONT ON CAIRNHILL,1.308775791,103.83838259999999
THE VERTE,1.316708721,103.91404509999998
THE VERVE,1.3276869009999999,103.84812579999999
THE VESTA,1.313202385,103.9138769
THE VIEW @ MEYER,1.298221864,103.8870297
THE VILLAS @ SENTOSA COVE,1.252069248,103.845171
THE VINES,1.319438109,103.9081095
THE VIRIDIAN,1.3260007520000001,103.85161509999999
THE VISION,1.2982560109999999,103.7647024
THE VISIONAIRE,1.446312917,103.82618029999999
THE VUE,1.346823853,103.8800142
THE WARREN,1.386716366,103.7432454
THE WATER EDGE,1.313721964,103.8887577
THE WATERINA,1.312914556,103.89066319999999
THE WATERLINE,1.367049725,103.8765539
THE WATERSIDE,1.297020678,103.8835515
THE WHARF RESIDENCE,1.293557495,103.84013940000001
THE WHITLEY RESIDENCES,1.3256995790000001,103.83772950000001
THE WINDSOR,1.3567438269999998,103.8277829
THE WISTERIA,1.418161805,103.84129859999999
THE WOODGROVE,1.4290608180000002,103.78121750000001
THE WOODLEIGH RESIDENCES,1.338653696,103.8716449
THE WOODS,1.351923802,103.69771429999999
THE YARDLEY,1.3477853080000002,103.8717333
THOMSON 800,1.3409122709999999,103.8379882
THOMSON EURO-ASIA,1.318092488,103.8447679
THOMSON GARDEN ESTATE,1.3538397,103.83823600000002
THOMSON GRAND,1.3654002530000002,103.8294718
THOMSON GROVE,1.38418106,103.8360115
THOMSON HILLS ESTATE,1.3784023760000002,103.83133620000001
THOMSON IMPRESSIONS,1.359987801,103.82997809999999
THOMSON PARK,1.354287299,103.8343585
THOMSON RISE ESTATE,1.3530442580000002,103.84525959999999
THOMSON THREE,1.357510445,103.8308686
THOMSON V ONE,1.353204809,103.835563
THOMSON V TWO,1.353426266,103.8356284
THOMSON VIEW CONDOMINIUM,1.3567287000000001,103.830405
THREE 11,1.356606971,103.8287558
THREE BALMORAL,1.313884085,103.8304604
THREE THREE ROBIN,1.316837429,103.82884659999999
TIARA,1.295224821,103.8311566
TIERRA VUE,1.307475766,103.9138783
TIONG BAHRU ESTATE,1.283517188,103.8325071
TIVOLI GARDENS,1.345150226,103.8852739
TIVOLI GRANDE,1.312736162,103.90642220000001
TOH ESTATE,1.363452345,103.97383030000002
TOH TUCK HILL,1.337002697,103.7701115
TOH TUCK LODGE,1.340780072,103.76991629999999
TOH YI COURT,1.3365300009999999,103.7719436
TOMLINSON HEIGHTS,1.302863731,103.8269372
TOP TEN,1.304852095,103.8396907
TOPAZ MANSIONS,1.328272667,103.8660585
TORIE MANSIONS,1.3119647620000001,103.9035334
TORIEVIEW MANSIONS,1.314560781,103.8861172
TOWNHOUSE APARTMENTS,1.309232413,103.84264909999999
TRANQUILIA @ KISMIS,1.336943543,103.7682829
TRE RESIDENCES,1.317149463,103.88484229999999
TREASURE AT TAMPINES,1.344593928,103.9475126
TREASURE CREST,1.398365149,103.89255490000001
TREASURE GARDENS,1.3615402540000001,103.8800141
TREASURE LOFT,1.318678559,103.8496729
TREASURE MANSIONS,1.3615604630000002,103.87758409999999
TREASURE PLACE,1.280526152,103.7890557
TREASURES @ G20,1.311445639,103.8815214
TREASURES@G19,1.313940817,103.8790308
TREASURES@G6,1.310620895,103.87674190000001
TREE HOUSE,1.370023901,103.776625
TREESCAPE,1.311107825,103.9165777
TRELLIS TOWERS,1.3306630179999999,103.84385870000001
TRESALVEO,1.350978054,103.8407426
TREVISTA,1.337923117,103.8468436
TREVOSE PARK,1.324579079,103.8254909
TRIBECA,1.2911070409999998,103.8345187
TRILIGHT,1.314730082,103.83981440000001
TRILIVE,1.36196833,103.8914526
TROPICAL SPRING,1.3416413870000001,103.95543020000001
TROPICANA CONDOMINIUM,1.341497423,103.9608309
TROPICS @ HAIGSVILLE,1.310158533,103.8979848
TROPIKA EAST,1.328963391,103.90686070000001
TUAN SING PARK,1.3887190530000002,103.8647522
TUDOR TEN,1.3265638929999999,103.819363
TURQUOISE,1.242756021,103.8368662
TWENTYONE ANGULLIA PARK,1.303736962,103.8300059
TWIN FOUNTAINS,1.431236919,103.799727
TWIN REGENCY,1.284706519,103.8286241
TWIN VEW,1.319842701,103.75246800000001
TWIN WATERFALLS,1.402236245,103.8974189
TYRWHITT 139,1.311576318,103.85994170000001
UBER 388,1.314021288,103.9390568
UNIQUE GARDEN,1.338142602,103.7711071
UNIT 8,1.309724622,103.80581690000001
UNITED MANSION,1.311151207,103.9212765
UNIVERSITY PARK,1.324424553,103.8175332
UP@ROBERTSON QUAY,1.290834126,103.8372804
UPTOWN @ FARRER,1.312993357,103.8556324
URBAN EDGE @ HOLLAND V,1.312970398,103.7943954
URBAN LOFTS,1.314166227,103.8539082
URBAN RESIDENCES,1.350787625,103.87985379999999
URBAN RESORT CONDOMINIUM,1.304302707,103.8379213
URBAN SUITES,1.3039685779999999,103.83836009999999
URBAN TREASURES,1.32967814,103.905743
URBAN VILLAS,1.347032156,103.8825865
URBAN VISTA,1.3273877790000002,103.94452609999999
URBANA,1.295198448,103.8380401
V ON SHENTON,1.277077488,103.8491786
VA RESIDENCES,1.326768233,103.8496061
VACANZA @ EAST,1.329408624,103.91481440000001
VALLEY MANSION,1.296333094,103.84027490000001
VALLEY PARK,1.293547941,103.82880159999999
VAN HOLLAND,1.312686346,103.79492320000001
VANADIUM,1.312799808,103.84773790000001
VARSITY PARK CONDOMINIUM,1.295058713,103.7682344
VAUGHAN GARDEN,1.347417249,103.8708406
VENEZIO,1.31493512,103.9426922
VENTANA,1.282641992,103.7848694
VENTUNO BALMORAL,1.316066624,103.83286820000001
VENTURA HEIGHTS,1.321138186,103.79172879999999
VENTURA VIEW,1.313480706,103.9048945
VERANDA,1.31240036,103.9100148
VERDANA VILLAS,1.358399915,103.869297
VERDURE,1.309260218,103.8069632
VERDURE VILLAS,1.418549737,103.9095051
VERSAILLES,1.3117925940000001,103.8905286
VERSILIA ON HAIG,1.312228508,103.8959999
VERTICUS,1.326409627,103.85069820000001
VERTIS,1.301358568,103.900064
VETRO,1.327513421,103.8625629
VIBES @ EAST COAST,1.309494298,103.9117433
VIBES @ KOVAN,1.3548255130000002,103.8775767
VIBES@UPPER SERANGOON,1.344892015,103.8712522
VICENTA LODGE,1.3205035840000001,103.9095932
